0.000000000000000000e+00 2.500000000000000000e+00 1.000000000000000056e-01
5.000000000000000104e-04 2.488498216719636780e+00 1.236880805040140030e-01
1.000000000000000021e-03 2.477200514189771052e+00 1.451859531850910046e-01
1.500000000000000031e-03 2.465566349030194893e+00 1.644059238527950106e-01
2.000000000000000042e-03 2.455001648279667936e+00 1.815759497730169980e-01
2.500000000000000052e-03 2.445426577416727199e+00 1.969124648664599964e-01
3.000000000000000062e-03 2.436744936281515006e+00 2.106139416462310121e-01
3.500000000000000073e-03 2.428878513746782097e+00 2.228623750670170323e-01
4.000000000000000083e-03 2.421745484320693809e+00 2.338248731518070278e-01
4.500000000000000527e-03 2.415272340315327781e+00 2.436453228103120094e-01
5.000000000000000104e-03 2.409392483266719953e+00 2.524524818326659981e-01
5.499999999999999681e-03 2.403951301385422124e+00 2.603633451957900191e-01
6.000000000000000125e-03 2.398823569237536812e+00 2.674768232246880206e-01
6.500000000000000569e-03 2.394150995766787915e+00 2.738819105910810237e-01
7.000000000000000146e-03 2.389881949213440215e+00 2.796665369640690124e-01
7.499999999999999722e-03 2.385969502356350080e+00 2.848996860897419769e-01
8.000000000000000167e-03 2.382380407908446962e+00 2.896420938100889853e-01
8.500000000000000611e-03 2.379077921782791982e+00 2.939530085315950059e-01
9.000000000000001055e-03 2.376029480691077111e+00 2.978807667283669969e-01
9.499999999999999764e-03 2.373215336936286946e+00 3.014666278384119935e-01
1.000000000000000021e-02 2.370604927804699891e+00 3.047471736522929797e-01
1.050000000000000065e-02 2.368179216095911865e+00 3.077552526677719835e-01
1.099999999999999936e-02 2.365922961324225859e+00 3.105230429910770251e-01
1.149999999999999981e-02 2.363819225036067895e+00 3.130758772576799909e-01
1.200000000000000025e-02 2.361847231606172937e+00 3.154354824311950134e-01
1.250000000000000069e-02 2.359998882688226107e+00 3.176211176375710044e-01
1.300000000000000114e-02 2.358264044463230125e+00 3.196499664871230162e-01
1.349999999999999985e-02 2.356632306399832899e+00 3.215372950622650272e-01
1.400000000000000029e-02 2.355094409974558989e+00 3.232966733021639949e-01
1.450000000000000074e-02 2.353640012208663812e+00 3.249402344024049927e-01
1.499999999999999944e-02 2.352260766087120203e+00 3.264805003522550098e-01
1.549999999999999989e-02 2.350953137955876127e+00 3.279274341033709961e-01
1.600000000000000033e-02 2.349711262371553033e+00 3.292891311073000149e-01
1.650000000000000078e-02 2.348529876494580115e+00 3.305728541290550160e-01
1.700000000000000122e-02 2.347404247979004044e+00 3.317851250228299742e-01
1.750000000000000167e-02 2.346330112733808981e+00 3.329318065559490059e-01
1.800000000000000211e-02 2.345303620958818946e+00 3.340181751525029830e-01
1.849999999999999908e-02 2.344321134457056033e+00 3.350489852669280011e-01
1.899999999999999953e-02 2.343376727942735105e+00 3.360285000057869897e-01
1.949999999999999997e-02 2.342470668253643140e+00 3.369605820733930224e-01
2.000000000000000042e-02 2.341600327878567978e+00 3.378487453623549852e-01
2.050000000000000086e-02 2.340763313486414976e+00 3.386961736838869919e-01
2.100000000000000130e-02 2.339957441183536879e+00 3.395057559832910243e-01
2.150000000000000175e-02 2.339180714732048916e+00 3.402801175603569761e-01
2.199999999999999872e-02 2.338431306331126169e+00 3.410216477503140164e-01
2.249999999999999917e-02 2.337707539625371922e+00 3.417325244742590029e-01
2.299999999999999961e-02 2.337007874654113859e+00 3.424147360232889792e-01
2.350000000000000006e-02 2.336330873556267118e+00 3.430702302033399875e-01
2.400000000000000050e-02 2.335675125242191896e+00 3.437013108425029939e-01
2.450000000000000094e-02 2.335039428297397190e+00 3.443094590616729844e-01
2.500000000000000139e-02 2.334422688858293071e+00 3.448959455233540083e-01
2.550000000000000183e-02 2.333823893946567196e+00 3.454619505180939742e-01
2.600000000000000228e-02 2.333241177172510117e+00 3.460085669718450108e-01
2.649999999999999925e-02 2.332632368789758992e+00 3.465366669258579946e-01
2.699999999999999969e-02 2.331972776054559215e+00 3.470461311108249958e-01
2.750000000000000014e-02 2.331333043650409831e+00 3.475377724186690109e-01
2.800000000000000058e-02 2.330711971763554047e+00 3.480125972902269882e-01
2.850000000000000103e-02 2.330108471096416167e+00 3.484715393777300108e-01
2.900000000000000147e-02 2.329521547984951813e+00 3.489154639324820173e-01
2.950000000000000192e-02 2.328950292437312886e+00 3.493451726489770204e-01
2.999999999999999889e-02 2.328393868283804125e+00 3.497614085716529986e-01
3.049999999999999933e-02 2.327851504919088210e+00 3.501648608521449879e-01
3.099999999999999978e-02 2.327322490284561063e+00 3.505561692466970247e-01
3.150000000000000022e-02 2.326806164840960811e+00 3.509359283019419795e-01
3.200000000000000067e-02 2.326301916347179866e+00 3.513046912113880205e-01
3.250000000000000111e-02 2.325809175305800114e+00 3.516629733448469741e-01
3.300000000000000155e-02 2.325327410967036990e+00 3.520112554641839919e-01
3.350000000000000200e-02 2.324856127805268180e+00 3.523499866447989959e-01
3.400000000000000244e-02 2.324394862398995176e+00 3.526795869249240156e-01
3.450000000000000289e-02 2.323943180657733087e+00 3.530004497056289936e-01
3.500000000000000333e-02 2.323500675349020828e+00 3.533129439240180192e-01
3.550000000000000377e-02 2.323066963886446068e+00 3.536174160210179829e-01
3.600000000000000422e-02 2.322641686345686907e+00 3.539141917237469959e-01
3.649999999999999772e-02 2.322224503680522023e+00 3.542035776608509767e-01
3.699999999999999817e-02 2.321815096114825838e+00 3.544858628276140178e-01
3.749999999999999861e-02 2.321413161689874105e+00 3.547613199160319919e-01
3.799999999999999906e-02 2.321018414949207020e+00 3.550302065235699800e-01
3.849999999999999950e-02 2.320630585745496965e+00 3.552927662529419828e-01
3.899999999999999994e-02 2.320249418156004051e+00 3.555492297139489777e-01
3.950000000000000039e-02 2.319874669494848884e+00 3.557998154372870037e-01
4.000000000000000083e-02 2.319506109411765049e+00 3.560447307091459956e-01
4.050000000000000128e-02 2.319143519068325165e+00 3.562841723345320233e-01
4.100000000000000172e-02 2.318786352806288864e+00 3.565183263351229814e-01
4.150000000000000216e-02 2.318434239834060051e+00 3.567473629635020127e-01
4.200000000000000261e-02 2.318087537820261002e+00 3.569714509824690185e-01
4.250000000000000305e-02 2.317746063977800919e+00 3.571907528769029949e-01
4.300000000000000350e-02 2.317409644222899967e+00 3.574054235241779787e-01
4.350000000000000394e-02 2.317078112606636875e+00 3.576156106487660136e-01
