1 3 -15.9078 -2.53333    -31.80760466
1 4 -15.9078 -2.37778    -31.80433453
1 5 -15.9078 -2.22222    -31.79966327
1 6 -15.9078 -2.06667    -31.79299527
1 7 -15.9078 -1.91111    -31.78348701
1 8 -15.9078 -1.75556    -31.76994978
1 9 -15.9078 -1.6     -31.7507215
1 10 -15.9078 -1.44444    -31.72350682
1 11 -15.9078 -1.28889    -31.68519872
1 12 -15.9078 -1.13333    -31.63172715
1 13 -15.9078 -0.977778    -31.55804259
1 14 -15.9078 -0.822222    -31.45842657
1 15 -15.9078 -0.666667    -31.32735452
1 16 -15.9078 -0.511111    -31.16094451
1 17 -15.9078 -0.355556     -30.9585023
1 18 -15.9078 -0.2    -30.72319477
1 19 -15.9078 -0.0444444    -30.46120971
1 20 -15.9078 0.111111    -30.17985985
1 21 -15.9078 0.266667    -29.88578097
1 22 -15.9078 0.422222    -29.58399573
1 23 -15.9078 0.577778    -29.27783398
1 24 -15.9078 0.733333    -28.96929958
1 25 -15.9078 0.888889    -28.65951826
1 26 -15.9078 1.04444    -28.34909352
1 27 -15.9078 1.2    -28.03833947
1 28 -15.9078 1.35556    -27.72741684
1 29 -15.9078 1.51111    -27.41640731
1 30 -15.9078 1.66667    -27.10535236
1 31 -15.9078 1.82222    -26.79427324
1 32 -15.9078 1.97778    -26.48318093
1 33 -15.9078 2.13333    -26.17208123
1 34 -15.9078 2.28889    -25.86097723
1 35 -15.9078 2.44444    -25.54987068
1 36 -15.9078 2.6    -25.23876256
1 37 -15.9078 2.75556    -24.92765343
1 38 -15.9078 2.91111    -24.61654366
1 39 -15.9078 3.06667    -24.30543346
1 40 -15.9078 3.22222    -23.99432298
1 41 -15.9078 3.37778     -23.6832123
1 42 -15.9078 3.53333    -23.37210149
1 43 -15.9078 3.68889    -23.06099059
1 44 -15.9078 3.84444    -22.74987962
1 45 -15.9078 4    -22.43876861
1 46 -15.9078 4.15556    -22.12765757
1 47 -15.9078 4.31111    -21.81654651
1 48 -15.9078 4.46667    -21.50543543
1 49 -15.9078 4.62222    -21.19432434
1 50 -15.9078 4.77778    -20.88321325
1 51 -15.9078 4.93333    -20.57210215
1 52 -15.9078 5.08889    -20.26099105
1 53 -15.9078 5.24444    -19.94987994
1 54 -15.9078 5.4    -19.63876883
1 55 -15.9078 5.55556    -19.32765772
1 56 -15.9078 5.71111    -19.01654662
1 57 -15.9078 5.86667    -18.70543551
1 58 -15.9078 6.02222     -18.3943244
1 59 -15.9078 6.17778    -18.08321328
1 60 -15.9078 6.33333    -17.77210217
1 61 -15.9078 6.48889    -17.46099106
1 62 -15.9078 6.64444    -17.14987995
1 63 -15.9078 6.8    -16.83876884
1 64 -15.9078 6.95556    -16.52765773
1 65 -15.9078 7.11111    -16.21654662
1 66 -15.9078 7.26667    -15.90543551
1 67 -15.9078 7.42222     -15.5943244
1 68 -15.9078 7.57778    -15.28321329
1 69 -15.9078 7.73333    -14.97210218
1 70 -15.9078 7.88889    -14.66099106
1 71 -15.9078 8.04444    -14.34987995
1 72 -15.9078 8.2    -14.03876884
1 73 -15.9078 8.35556    -13.72765773
1 74 -15.9078 8.51111    -13.41654662
1 75 -15.9078 8.66667    -13.10543551
1 76 -15.9078 8.82222     -12.7943244
1 77 -15.9078 8.97778    -12.48321329
1 78 -15.9078 9.13333    -12.17210218
1 79 -15.9078 9.28889    -11.86099106
1 80 -15.9078 9.44444    -11.54987995
1 81 -15.9078 9.6    -11.23876884
1 82 -15.9078 9.75556    -10.92765773
1 83 -15.9078 9.91111    -10.61654662
1 84 -15.9078 10.0667    -10.30543551
1 85 -15.9078 10.2222    -9.994324398
1 86 -15.9078 10.3778    -9.683213286
1 87 -15.9078 10.5333    -9.372102175
1 88 -15.9078 10.6889    -9.060991064
1 89 -15.9078 10.8444    -8.749879953
1 90 -15.9078 11    -8.438768842
2 0 -15.8155 -3    -31.62814367
2 1 -15.8155 -2.84444    -31.62702441
2 2 -15.8155 -2.68889     -31.6254239
2 3 -15.8155 -2.53333    -31.62313575
2 4 -15.8155 -2.37778    -31.61986562
2 5 -15.8155 -2.22222    -31.61519436
2 6 -15.8155 -2.06667    -31.60852636
2 7 -15.8155 -1.91111    -31.59901811
2 8 -15.8155 -1.75556    -31.58548087
2 9 -15.8155 -1.6    -31.56625259
2 10 -15.8155 -1.44444    -31.53903791
2 11 -15.8155 -1.28889    -31.50072981
2 12 -15.8155 -1.13333    -31.44725824
2 13 -15.8155 -0.977778    -31.37357368
2 14 -15.8155 -0.822222    -31.27395766
2 15 -15.8155 -0.666667    -31.14288561
2 16 -15.8155 -0.511111     -30.9764756
2 17 -15.8155 -0.355556    -30.77403339
2 18 -15.8155 -0.2    -30.53872586
2 19 -15.8155 -0.0444444     -30.2767408
2 20 -15.8155 0.111111    -29.99539094
2 21 -15.8155 0.266667    -29.70131206
2 22 -15.8155 0.422222    -29.39952682
2 23 -15.8155 0.577778    -29.09336507
2 24 -15.8155 0.733333    -28.78483068
2 25 -15.8155 0.888889    -28.47504935
2 26 -15.8155 1.04444    -28.16462461
2 27 -15.8155 1.2    -27.85387056
2 28 -15.8155 1.35556    -27.54294794
2 29 -15.8155 1.51111     -27.2319384
2 30 -15.8155 1.66667    -26.92088345
2 31 -15.8155 1.82222    -26.60980433
2 32 -15.8155 1.97778    -26.29871203
2 33 -15.8155 2.13333    -25.98761232
2 34 -15.8155 2.28889    -25.67650832
2 35 -15.8155 2.44444    -25.36540177
2 36 -15.8155 2.6    -25.05429365
2 37 -15.8155 2.75556    -24.74318452
2 38 -15.8155 2.91111    -24.43207475
2 39 -15.8155 3.06667    -24.12096456
2 40 -15.8155 3.22222    -23.80985407
2 41 -15.8155 3.37778    -23.49874339
2 42 -15.8155 3.53333    -23.18763258
2 43 -15.8155 3.68889    -22.87652168
2 44 -15.8155 3.84444    -22.56541071
2 45 -15.8155 4     -22.2542997
2 46 -15.8155 4.15556    -21.94318866
2 47 -15.8155 4.31111     -21.6320776
2 48 -15.8155 4.46667    -21.32096652
2 49 -15.8155 4.62222    -21.00985543
2 50 -15.8155 4.77778    -20.69874434
2 51 -15.8155 4.93333    -20.38763324
2 52 -15.8155 5.08889    -20.07652214
2 53 -15.8155 5.24444    -19.76541103
2 54 -15.8155 5.4    -19.45429992
2 55 -15.8155 5.55556    -19.14318882
2 56 -15.8155 5.71111    -18.83207771
2 57 -15.8155 5.86667     -18.5209666
2 58 -15.8155 6.02222    -18.20985549
2 59 -15.8155 6.17778    -17.89874438
2 60 -15.8155 6.33333    -17.58763327
2 61 -15.8155 6.48889    -17.27652215
2 62 -15.8155 6.64444    -16.96541104
2 63 -15.8155 6.8    -16.65429993
2 64 -15.8155 6.95556    -16.34318882
2 65 -15.8155 7.11111    -16.03207771
2 66 -15.8155 7.26667     -15.7209666
2 67 -15.8155 7.42222    -15.40985549
2 68 -15.8155 7.57778    -15.09874438
2 69 -15.8155 7.73333    -14.78763327
2 70 -15.8155 7.88889    -14.47652216
2 71 -15.8155 8.04444    -14.16541104
2 72 -15.8155 8.2    -13.85429993
2 73 -15.8155 8.35556    -13.54318882
2 74 -15.8155 8.51111    -13.23207771
2 75 -15.8155 8.66667     -12.9209666
2 76 -15.8155 8.82222    -12.60985549
2 77 -15.8155 8.97778    -12.29874438
2 78 -15.8155 9.13333    -11.98763327
2 79 -15.8155 9.28889    -11.67652216
2 80 -15.8155 9.44444    -11.36541104
2 81 -15.8155 9.6    -11.05429993
2 82 -15.8155 9.75556    -10.74318882
2 83 -15.8155 9.91111    -10.43207771
2 84 -15.8155 10.0667     -10.1209666
2 85 -15.8155 10.2222    -9.809855489
2 86 -15.8155 10.3778    -9.498744378
2 87 -15.8155 10.5333    -9.187633267
2 88 -15.8155 10.6889    -8.876522156
2 89 -15.8155 10.8444    -8.565411044
2 90 -15.8155 11    -8.254299933
3 0 -15.7233 -3    -31.44367476
3 1 -15.7233 -2.84444     -31.4425555
3 2 -15.7233 -2.68889    -31.44095499
3 3 -15.7233 -2.53333    -31.43866684
3 4 -15.7233 -2.37778    -31.43539672
3 5 -15.7233 -2.22222    -31.43072545
3 6 -15.7233 -2.06667    -31.42405746
3 7 -15.7233 -1.91111     -31.4145492
3 8 -15.7233 -1.75556    -31.40101197
3 9 -15.7233 -1.6    -31.38178368
3 10 -15.7233 -1.44444      -31.354569
3 11 -15.7233 -1.28889     -31.3162609
3 12 -15.7233 -1.13333    -31.26278933
3 13 -15.7233 -0.977778    -31.18910477
3 14 -15.7233 -0.822222    -31.08948875
3 15 -15.7233 -0.666667     -30.9584167
3 16 -15.7233 -0.511111    -30.79200669
3 17 -15.7233 -0.355556    -30.58956449
3 18 -15.7233 -0.2    -30.35425695
3 19 -15.7233 -0.0444444    -30.09227189
3 20 -15.7233 0.111111    -29.81092203
3 21 -15.7233 0.266667    -29.51684315
3 22 -15.7233 0.422222    -29.21505791
3 23 -15.7233 0.577778    -28.90889616
3 24 -15.7233 0.733333    -28.60036177
3 25 -15.7233 0.888889    -28.29058044
3 26 -15.7233 1.04444     -27.9801557
3 27 -15.7233 1.2    -27.66940165
3 28 -15.7233 1.35556    -27.35847903
3 29 -15.7233 1.51111    -27.04746949
3 30 -15.7233 1.66667    -26.73641455
3 31 -15.7233 1.82222    -26.42533543
3 32 -15.7233 1.97778    -26.11424312
3 33 -15.7233 2.13333    -25.80314341
3 34 -15.7233 2.28889    -25.49203942
3 35 -15.7233 2.44444    -25.18093287
3 36 -15.7233 2.6    -24.86982474
3 37 -15.7233 2.75556    -24.55871562
3 38 -15.7233 2.91111    -24.24760584
3 39 -15.7233 3.06667    -23.93649565
3 40 -15.7233 3.22222    -23.62538516
3 41 -15.7233 3.37778    -23.31427448
3 42 -15.7233 3.53333    -23.00316367
3 43 -15.7233 3.68889    -22.69205277
3 44 -15.7233 3.84444     -22.3809418
3 45 -15.7233 4    -22.06983079
3 46 -15.7233 4.15556    -21.75871975
3 47 -15.7233 4.31111    -21.44760869
3 48 -15.7233 4.46667    -21.13649761
3 49 -15.7233 4.62222    -20.82538652
3 50 -15.7233 4.77778    -20.51427543
3 51 -15.7233 4.93333    -20.20316433
3 52 -15.7233 5.08889    -19.89205323
3 53 -15.7233 5.24444    -19.58094212
3 54 -15.7233 5.4    -19.26983102
3 55 -15.7233 5.55556    -18.95871991
3 56 -15.7233 5.71111     -18.6476088
3 57 -15.7233 5.86667    -18.33649769
3 58 -15.7233 6.02222    -18.02538658
3 59 -15.7233 6.17778    -17.71427547
3 60 -15.7233 6.33333    -17.40316436
3 61 -15.7233 6.48889    -17.09205325
3 62 -15.7233 6.64444    -16.78094214
3 63 -15.7233 6.8    -16.46983102
3 64 -15.7233 6.95556    -16.15871991
3 65 -15.7233 7.11111     -15.8476088
3 66 -15.7233 7.26667    -15.53649769
3 67 -15.7233 7.42222    -15.22538658
3 68 -15.7233 7.57778    -14.91427547
3 69 -15.7233 7.73333    -14.60316436
3 70 -15.7233 7.88889    -14.29205325
3 71 -15.7233 8.04444    -13.98094214
3 72 -15.7233 8.2    -13.66983102
3 73 -15.7233 8.35556    -13.35871991
3 74 -15.7233 8.51111     -13.0476088
3 75 -15.7233 8.66667    -12.73649769
3 76 -15.7233 8.82222    -12.42538658
3 77 -15.7233 8.97778    -12.11427547
3 78 -15.7233 9.13333    -11.80316436
3 79 -15.7233 9.28889    -11.49205325
3 80 -15.7233 9.44444    -11.18094214
3 81 -15.7233 9.6    -10.86983102
3 82 -15.7233 9.75556    -10.55871991
3 83 -15.7233 9.91111     -10.2476088
3 84 -15.7233 10.0667    -9.936497691
3 85 -15.7233 10.2222     -9.62538658
3 86 -15.7233 10.3778    -9.314275469
3 87 -15.7233 10.5333    -9.003164358
3 88 -15.7233 10.6889    -8.692053247
3 89 -15.7233 10.8444    -8.380942136
3 90 -15.7233 11    -8.069831025
4 0 -15.6311 -3    -31.25920586
4 1 -15.6311 -2.84444    -31.25808659
4 2 -15.6311 -2.68889    -31.25648608
4 3 -15.6311 -2.53333    -31.25419794
4 4 -15.6311 -2.37778    -31.25092781
4 5 -15.6311 -2.22222    -31.24625654
4 6 -15.6311 -2.06667    -31.23958855
4 7 -15.6311 -1.91111    -31.23008029
4 8 -15.6311 -1.75556    -31.21654306
4 9 -15.6311 -1.6    -31.19731477
4 10 -15.6311 -1.44444    -31.17010009
4 11 -15.6311 -1.28889    -31.13179199
4 12 -15.6311 -1.13333    -31.07832042
4 13 -15.6311 -0.977778    -31.00463586
4 14 -15.6311 -0.822222    -30.90501984
4 15 -15.6311 -0.666667    -30.77394779
4 16 -15.6311 -0.511111    -30.60753778
4 17 -15.6311 -0.355556    -30.40509558
4 18 -15.6311 -0.2    -30.16978804
4 19 -15.6311 -0.0444444    -29.90780298
4 20 -15.6311 0.111111    -29.62645313
4 21 -15.6311 0.266667    -29.33237424
4 22 -15.6311 0.422222      -29.030589
4 23 -15.6311 0.577778    -28.72442725
4 24 -15.6311 0.733333    -28.41589286
4 25 -15.6311 0.888889    -28.10611153
4 26 -15.6311 1.04444    -27.79568679
4 27 -15.6311 1.2    -27.48493274
4 28 -15.6311 1.35556    -27.17401012
4 29 -15.6311 1.51111    -26.86300058
4 30 -15.6311 1.66667    -26.55194564
4 31 -15.6311 1.82222    -26.24086652
4 32 -15.6311 1.97778    -25.92977421
4 33 -15.6311 2.13333     -25.6186745
4 34 -15.6311 2.28889    -25.30757051
4 35 -15.6311 2.44444    -24.99646396
4 36 -15.6311 2.6    -24.68535583
4 37 -15.6311 2.75556    -24.37424671
4 38 -15.6311 2.91111    -24.06313694
4 39 -15.6311 3.06667    -23.75202674
4 40 -15.6311 3.22222    -23.44091625
4 41 -15.6311 3.37778    -23.12980557
4 42 -15.6311 3.53333    -22.81869476
4 43 -15.6311 3.68889    -22.50758386
4 44 -15.6311 3.84444    -22.19647289
4 45 -15.6311 4    -21.88536188
4 46 -15.6311 4.15556    -21.57425084
4 47 -15.6311 4.31111    -21.26313978
4 48 -15.6311 4.46667     -20.9520287
4 49 -15.6311 4.62222    -20.64091762
4 50 -15.6311 4.77778    -20.32980652
4 51 -15.6311 4.93333    -20.01869542
4 52 -15.6311 5.08889    -19.70758432
4 53 -15.6311 5.24444    -19.39647321
4 54 -15.6311 5.4    -19.08536211
4 55 -15.6311 5.55556      -18.774251
4 56 -15.6311 5.71111    -18.46313989
4 57 -15.6311 5.86667    -18.15202878
4 58 -15.6311 6.02222    -17.84091767
4 59 -15.6311 6.17778    -17.52980656
4 60 -15.6311 6.33333    -17.21869545
4 61 -15.6311 6.48889    -16.90758434
4 62 -15.6311 6.64444    -16.59647323
4 63 -15.6311 6.8    -16.28536212
4 64 -15.6311 6.95556      -15.974251
4 65 -15.6311 7.11111    -15.66313989
4 66 -15.6311 7.26667    -15.35202878
4 67 -15.6311 7.42222    -15.04091767
4 68 -15.6311 7.57778    -14.72980656
4 69 -15.6311 7.73333    -14.41869545
4 70 -15.6311 7.88889    -14.10758434
4 71 -15.6311 8.04444    -13.79647323
4 72 -15.6311 8.2    -13.48536212
4 73 -15.6311 8.35556    -13.17425101
4 74 -15.6311 8.51111    -12.86313989
4 75 -15.6311 8.66667    -12.55202878
4 76 -15.6311 8.82222    -12.24091767
4 77 -15.6311 8.97778    -11.92980656
4 78 -15.6311 9.13333    -11.61869545
4 79 -15.6311 9.28889    -11.30758434
4 80 -15.6311 9.44444    -10.99647323
4 81 -15.6311 9.6    -10.68536212
4 82 -15.6311 9.75556    -10.37425101
4 83 -15.6311 9.91111    -10.06313989
4 84 -15.6311 10.0667    -9.752028783
4 85 -15.6311 10.2222    -9.440917672
4 86 -15.6311 10.3778    -9.129806561
4 87 -15.6311 10.5333     -8.81869545
4 88 -15.6311 10.6889    -8.507584338
4 89 -15.6311 10.8444    -8.196473227
4 90 -15.6311 11    -7.885362116
5 0 -15.5388 -3    -31.07473695
5 1 -15.5388 -2.84444    -31.07361768
5 2 -15.5388 -2.68889    -31.07201718
5 3 -15.5388 -2.53333    -31.06972903
5 4 -15.5388 -2.37778     -31.0664589
5 5 -15.5388 -2.22222    -31.06178763
5 6 -15.5388 -2.06667    -31.05511964
5 7 -15.5388 -1.91111    -31.04561138
5 8 -15.5388 -1.75556    -31.03207415
5 9 -15.5388 -1.6    -31.01284586
5 10 -15.5388 -1.44444    -30.98563118
5 11 -15.5388 -1.28889    -30.94732308
5 12 -15.5388 -1.13333    -30.89385151
5 13 -15.5388 -0.977778    -30.82016696
5 14 -15.5388 -0.822222    -30.72055093
5 15 -15.5388 -0.666667    -30.58947888
5 16 -15.5388 -0.511111    -30.42306887
5 17 -15.5388 -0.355556    -30.22062667
5 18 -15.5388 -0.2    -29.98531913
5 19 -15.5388 -0.0444444    -29.72333407
5 20 -15.5388 0.111111    -29.44198422
5 21 -15.5388 0.266667    -29.14790533
5 22 -15.5388 0.422222    -28.84612009
5 23 -15.5388 0.577778    -28.53995835
5 24 -15.5388 0.733333    -28.23142395
5 25 -15.5388 0.888889    -27.92164262
5 26 -15.5388 1.04444    -27.61121789
5 27 -15.5388 1.2    -27.30046384
5 28 -15.5388 1.35556    -26.98954121
5 29 -15.5388 1.51111    -26.67853167
5 30 -15.5388 1.66667    -26.36747673
5 31 -15.5388 1.82222    -26.05639761
5 32 -15.5388 1.97778     -25.7453053
5 33 -15.5388 2.13333    -25.43420559
5 34 -15.5388 2.28889     -25.1231016
5 35 -15.5388 2.44444    -24.81199505
5 36 -15.5388 2.6    -24.50088692
5 37 -15.5388 2.75556     -24.1897778
5 38 -15.5388 2.91111    -23.87866803
5 39 -15.5388 3.06667    -23.56755783
5 40 -15.5388 3.22222    -23.25644734
5 41 -15.5388 3.37778    -22.94533667
5 42 -15.5388 3.53333    -22.63422585
5 43 -15.5388 3.68889    -22.32311495
5 44 -15.5388 3.84444    -22.01200398
5 45 -15.5388 4    -21.70089297
5 46 -15.5388 4.15556    -21.38978193
5 47 -15.5388 4.31111    -21.07867087
5 48 -15.5388 4.46667    -20.76755979
5 49 -15.5388 4.62222    -20.45644871
5 50 -15.5388 4.77778    -20.14533761
5 51 -15.5388 4.93333    -19.83422651
5 52 -15.5388 5.08889    -19.52311541
5 53 -15.5388 5.24444    -19.21200431
5 54 -15.5388 5.4     -18.9008932
5 55 -15.5388 5.55556    -18.58978209
5 56 -15.5388 5.71111    -18.27867098
5 57 -15.5388 5.86667    -17.96755987
5 58 -15.5388 6.02222    -17.65644876
5 59 -15.5388 6.17778    -17.34533765
5 60 -15.5388 6.33333    -17.03422654
5 61 -15.5388 6.48889    -16.72311543
5 62 -15.5388 6.64444    -16.41200432
5 63 -15.5388 6.8    -16.10089321
5 64 -15.5388 6.95556     -15.7897821
5 65 -15.5388 7.11111    -15.47867099
5 66 -15.5388 7.26667    -15.16755987
5 67 -15.5388 7.42222    -14.85644876
5 68 -15.5388 7.57778    -14.54533765
5 69 -15.5388 7.73333    -14.23422654
5 70 -15.5388 7.88889    -13.92311543
5 71 -15.5388 8.04444    -13.61200432
5 72 -15.5388 8.2    -13.30089321
5 73 -15.5388 8.35556     -12.9897821
5 74 -15.5388 8.51111    -12.67867099
5 75 -15.5388 8.66667    -12.36755987
5 76 -15.5388 8.82222    -12.05644876
5 77 -15.5388 8.97778    -11.74533765
5 78 -15.5388 9.13333    -11.43422654
5 79 -15.5388 9.28889    -11.12311543
5 80 -15.5388 9.44444    -10.81200432
5 81 -15.5388 9.6    -10.50089321
5 82 -15.5388 9.75556     -10.1897821
5 83 -15.5388 9.91111    -9.878670985
5 84 -15.5388 10.0667    -9.567559874
5 85 -15.5388 10.2222    -9.256448763
5 86 -15.5388 10.3778    -8.945337652
5 87 -15.5388 10.5333    -8.634226541
5 88 -15.5388 10.6889     -8.32311543
5 89 -15.5388 10.8444    -8.012004319
5 90 -15.5388 11    -7.700893208
6 0 -15.4466 -3    -30.89026804
6 1 -15.4466 -2.84444    -30.88914878
6 2 -15.4466 -2.68889    -30.88754827
6 3 -15.4466 -2.53333    -30.88526012
6 4 -15.4466 -2.37778    -30.88198999
6 5 -15.4466 -2.22222    -30.87731873
6 6 -15.4466 -2.06667    -30.87065073
6 7 -15.4466 -1.91111    -30.86114247
6 8 -15.4466 -1.75556    -30.84760524
6 9 -15.4466 -1.6    -30.82837695
6 10 -15.4466 -1.44444    -30.80116227
6 11 -15.4466 -1.28889    -30.76285417
6 12 -15.4466 -1.13333    -30.70938261
6 13 -15.4466 -0.977778    -30.63569805
6 14 -15.4466 -0.822222    -30.53608203
6 15 -15.4466 -0.666667    -30.40500998
6 16 -15.4466 -0.511111    -30.23859996
6 17 -15.4466 -0.355556    -30.03615776
6 18 -15.4466 -0.2    -29.80085022
6 19 -15.4466 -0.0444444    -29.53886516
6 20 -15.4466 0.111111    -29.25751531
6 21 -15.4466 0.266667    -28.96343642
6 22 -15.4466 0.422222    -28.66165119
6 23 -15.4466 0.577778    -28.35548944
6 24 -15.4466 0.733333    -28.04695504
6 25 -15.4466 0.888889    -27.73717371
6 26 -15.4466 1.04444    -27.42674898
6 27 -15.4466 1.2    -27.11599493
6 28 -15.4466 1.35556     -26.8050723
6 29 -15.4466 1.51111    -26.49406276
6 30 -15.4466 1.66667    -26.18300782
6 31 -15.4466 1.82222     -25.8719287
6 32 -15.4466 1.97778    -25.56083639
6 33 -15.4466 2.13333    -25.24973668
6 34 -15.4466 2.28889    -24.93863269
6 35 -15.4466 2.44444    -24.62752614
6 36 -15.4466 2.6    -24.31641801
6 37 -15.4466 2.75556    -24.00530889
6 38 -15.4466 2.91111    -23.69419912
6 39 -15.4466 3.06667    -23.38308892
6 40 -15.4466 3.22222    -23.07197844
6 41 -15.4466 3.37778    -22.76086776
6 42 -15.4466 3.53333    -22.44975695
6 43 -15.4466 3.68889    -22.13864604
6 44 -15.4466 3.84444    -21.82753508
6 45 -15.4466 4    -21.51642407
6 46 -15.4466 4.15556    -21.20531303
6 47 -15.4466 4.31111    -20.89420196
6 48 -15.4466 4.46667    -20.58309089
6 49 -15.4466 4.62222     -20.2719798
6 50 -15.4466 4.77778     -19.9608687
6 51 -15.4466 4.93333    -19.64975761
6 52 -15.4466 5.08889     -19.3386465
6 53 -15.4466 5.24444     -19.0275354
6 54 -15.4466 5.4    -18.71642429
6 55 -15.4466 5.55556    -18.40531318
6 56 -15.4466 5.71111    -18.09420207
6 57 -15.4466 5.86667    -17.78309096
6 58 -15.4466 6.02222    -17.47197985
6 59 -15.4466 6.17778    -17.16086874
6 60 -15.4466 6.33333    -16.84975763
6 61 -15.4466 6.48889    -16.53864652
6 62 -15.4466 6.64444    -16.22753541
6 63 -15.4466 6.8     -15.9164243
6 64 -15.4466 6.95556    -15.60531319
6 65 -15.4466 7.11111    -15.29420208
6 66 -15.4466 7.26667    -14.98309097
6 67 -15.4466 7.42222    -14.67197985
6 68 -15.4466 7.57778    -14.36086874
6 69 -15.4466 7.73333    -14.04975763
6 70 -15.4466 7.88889    -13.73864652
6 71 -15.4466 8.04444    -13.42753541
6 72 -15.4466 8.2     -13.1164243
6 73 -15.4466 8.35556    -12.80531319
6 74 -15.4466 8.51111    -12.49420208
6 75 -15.4466 8.66667    -12.18309097
6 76 -15.4466 8.82222    -11.87197985
6 77 -15.4466 8.97778    -11.56086874
6 78 -15.4466 9.13333    -11.24975763
6 79 -15.4466 9.28889    -10.93864652
6 80 -15.4466 9.44444    -10.62753541
6 81 -15.4466 9.6     -10.3164243
6 82 -15.4466 9.75556    -10.00531319
6 83 -15.4466 9.91111    -9.694202077
6 84 -15.4466 10.0667    -9.383090966
6 85 -15.4466 10.2222    -9.071979855
6 86 -15.4466 10.3778    -8.760868743
6 87 -15.4466 10.5333    -8.449757632
6 88 -15.4466 10.6889    -8.138646521
6 89 -15.4466 10.8444     -7.82753541
6 90 -15.4466 11    -7.516424299
7 0 -15.3544 -3    -30.70579913
7 1 -15.3544 -2.84444    -30.70467987
7 2 -15.3544 -2.68889    -30.70307936
7 3 -15.3544 -2.53333    -30.70079121
7 4 -15.3544 -2.37778    -30.69752108
7 5 -15.3544 -2.22222    -30.69284982
7 6 -15.3544 -2.06667    -30.68618182
7 7 -15.3544 -1.91111    -30.67667356
7 8 -15.3544 -1.75556    -30.66313633
7 9 -15.3544 -1.6    -30.64390804
